Question,Answer,Difficulty,Type,Verb,Tense,Person,Has_Audio,Has_Image,Anki_Tags
"↬ Si en un dudoso futuro ↬vosotros lo _____, ¡suerte!","irguiereis","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_futuro vosotros "
"↬ Si en un dudoso futuro ↬ellos/ellas/ustedes lo _____, ¡suerte!","irguieren","Advanced","fill_in_blank","erguir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_futuro "
"El verbo enél aúnaes _____","aunar","Intermediate","fill_in_blank","None","None","None","No","No"," aunar ends_in_ar infinitivo irregular_verb low_irregularity regular_form "
"Mientras estoy estudiando…la comunidad se está _____","aunando","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar gerundio irregular_verb low_irregularity regular_form "
"Hugo ha _____ (el equipo en torno a su propuesta)","aunado","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity participio regular_form "
"⊙ Ahora mismo, ⊙yo _____ (las voluntades de todos)","aúno","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_form irregular_verb low_irregularity presente yo "
"⊙ Ahora mismo, ⊙tú _____ (las voluntades de todos)","aúnas","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_form irregular_verb low_irregularity presente tú tú_vos "
"⊙ Ahora mismo, ⊙vos _____ (las voluntades de todos)","aunás","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity presente regular_form tú_vos vos "
"⊙ Ahora mismo, ⊙él/ella/usted _____ (las voluntades de todos)","aúna","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_form irregular_verb low_irregularity presente él_ella_usted "
"⊙ Ahora mismo, ⊙nosotros _____ (las voluntades de todos)","aunamos","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar in_the_wild irregular_verb low_irregularity modismo nosotros presente regular_form "
"⊙ Ahora mismo, ⊙vosotros _____ (las voluntades de todos)","aunáis","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity presente regular_form vosotros "
"⊙ Ahora mismo, ⊙ellos/ellas/ustedes _____ (las voluntades de todos)","aúnan","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ellos_ellas_ustedes ends_in_ar irregular_form irregular_verb low_irregularity presente "
"⇠ En esa época, a menudo, ⇠yo _____ (las voluntades de todos)","aunaba","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperfecto irregular_verb low_irregularity regular_form yo "
"⇠ En esa época, a menudo, ⇠tú/vos _____ (las voluntades de todos)","aunabas","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperfecto irregular_verb low_irregularity regular_form tú_vos "
"⇠ En esa época, a menudo, ⇠él/ella/usted _____ (las voluntades de todos)","aunaba","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperfecto irregular_verb low_irregularity regular_form él_ella_usted "
"⇠ En esa época, a menudo, ⇠nosotros _____ (las voluntades de todos)","aunábamos","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperfecto irregular_verb low_irregularity nosotros regular_form "
"⇠ En esa época, a menudo, ⇠vosotros _____ (las voluntades de todos)","aunabais","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperfecto irregular_verb low_irregularity regular_form vosotros "
"⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes _____ (las voluntades de todos)","aunaban","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ellos_ellas_ustedes ends_in_ar imperfecto irregular_verb low_irregularity regular_form "
"↧ En aquel momento ↧yo _____ (las voluntades de todos)","auné","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar indefinido irregular_verb low_irregularity regular_form yo "
"↧ En aquel momento ↧tú/vos _____ (las voluntades de todos)","aunaste","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar indefinido irregular_verb low_irregularity regular_form tú_vos "
"↧ En aquel momento ↧él/ella/usted _____ (las voluntades de todos)","aunó","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar indefinido irregular_verb low_irregularity regular_form él_ella_usted "
"↧ En aquel momento ↧nosotros _____ (las voluntades de todos)","aunamos","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar indefinido irregular_verb low_irregularity nosotros regular_form "
"↧ En aquel momento ↧vosotros _____ (las voluntades de todos)","aunasteis","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar indefinido irregular_verb low_irregularity regular_form vosotros "
"↧ En aquel momento ↧ellos/ellas/ustedes _____ (las voluntades de todos)","aunaron","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ellos_ellas_ustedes ends_in_ar indefinido irregular_verb low_irregularity regular_form "
"→ En el futuro, →yo _____ (las voluntades de todos)","aunaré","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar futuro irregular_verb low_irregularity regular_form yo "
"→ En el futuro, →tú/vos _____ (las voluntades de todos)","aunarás","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar futuro irregular_verb low_irregularity regular_form tú_vos "
"→ En el futuro, →él/ella/usted _____ (las voluntades de todos)","aunará","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar futuro irregular_verb low_irregularity regular_form él_ella_usted "
"→ En el futuro, →nosotros _____ (las voluntades de todos)","aunaremos","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar futuro irregular_verb low_irregularity nosotros regular_form "
"→ En el futuro, →vosotros _____ (las voluntades de todos)","aunaréis","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar futuro irregular_verb low_irregularity regular_form vosotros "
"→ En el futuro, →ellos/ellas/ustedes _____ (las voluntades de todos)","aunarán","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ellos_ellas_ustedes ends_in_ar futuro irregular_verb low_irregularity regular_form "
"… Si ocurriese esto, …yo _____ (las voluntades de todos)","aunaría","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar condicional ends_in_ar irregular_verb low_irregularity regular_form yo "
"… Si sucediera esto, …tú/vos _____ (las voluntades de todos)","aunarías","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar condicional ends_in_ar irregular_verb low_irregularity regular_form tú_vos "
"… Si acaeciera algo, …él/ella/usted _____ (las voluntades de todos)","aunaría","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar condicional ends_in_ar irregular_verb low_irregularity regular_form él_ella_usted "
"… Si pasara algo, …nosotros _____ (las voluntades de todos)","aunaríamos","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar condicional ends_in_ar irregular_verb low_irregularity nosotros regular_form "
"… Si aconteciese esto, …vosotros _____ (las voluntades de todos)","aunaríais","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar condicional ends_in_ar irregular_verb low_irregularity regular_form vosotros "
"… Si se produjera esto, …ellos/ellas/ustedes _____ (las voluntades de todos)","aunarían","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar condicional ellos_ellas_ustedes ends_in_ar irregular_verb low_irregularity regular_form "
"〰 Resulta divertido que 〰yo _____ (las voluntades de todos)","aúne","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_form irregular_verb low_irregularity subjuntivo_presente yo "
"〰 Resulta divertido que 〰tú/vos _____ (las voluntades de todos)","aúnes","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_form irregular_verb low_irregularity subjuntivo_presente tú_vos "
"〰 Resulta divertido que 〰él/ella/usted _____ (las voluntades de todos)","aúne","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_form irregular_verb low_irregularity subjuntivo_presente él_ella_usted "
"〰 Resulta divertido que 〰nosotros _____ (las voluntades de todos)","aunemos","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity nosotros regular_form subjuntivo_presente "
"〰 Resulta divertido que 〰vosotros _____ (las voluntades de todos)","aunéis","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_presente vosotros "
"〰 Resulta divertido que 〰ellos/ellas/ustedes _____ (las voluntades de todos)","aúnen","Elementary","fill_in_blank","aunar","None","None","No","No"," aunar ellos_ellas_ustedes ends_in_ar irregular_form irregular_verb low_irregularity subjuntivo_presente "
"↫ Fue sorprendente que ↫yo _____ (las voluntades de todos)","aunara | aunase","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_pasado yo "
"↫ Fue sorprendente que ↫tú/vos _____ (las voluntades de todos)","aunaras | aunases","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_pasado tú_vos "
"↫ Fue sorprendente que ↫él/ella/usted _____ (las voluntades de todos)","aunara | aunase","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_pasado él_ella_usted "
"↫ Fue sorprendente que ↫nosotros _____ (las voluntades de todos)","aunáramos | aunásemos","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity nosotros regular_form subjuntivo_pasado "
"↫ Fue sorprendente que ↫vosotros _____ (las voluntades de todos)","aunarais | aunaseis","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_pasado vosotros "
"↫ Fue sorprendente que ↫ellos/ellas/ustedes _____ (las voluntades de todos)","aunaran | aunasen","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ellos_ellas_ustedes ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_pasado "
"Hombre, por favor,¡ _____ (las voluntades de todos), ya !(tú)","aúna","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperativo irregular_form irregular_verb low_irregularity tú tú_vos "
"Hombre, por favor,¡ _____ (las voluntades de todos), ya !(vos)","auná","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperativo irregular_verb low_irregularity regular_form tú_vos vos "
"Mujer, por favor,¡ no _____ (a los empleados en contra tuya) !(tú/vos)","aúnes","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperativo irregular_form irregular_verb low_irregularity negative_imperativo tú_vos "
"Señora, por favor,¡ (que) _____ (las voluntades de todos), ya !(él/ella/usted)","aúne","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperativo irregular_form irregular_verb low_irregularity él_ella_usted "
"Vámonos equipo, por favor,¡ (que) _____ (las voluntades de todos), ya !(nosotros)","aunemos","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperativo irregular_verb low_irregularity nosotros regular_form "
"Tú y tú, por favor,¡ _____ (las voluntades de todos), ya !(vosotros)","aunad","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar imperativo irregular_verb low_irregularity regular_form vosotros "
"Señores, por favor,¡ (que) _____ (las voluntades de todos), ya ! (ellos/ellas/ustedes)","aúnen","Intermediate","fill_in_blank","aunar","None","None","No","No"," aunar ellos_ellas_ustedes ends_in_ar imperativo irregular_form irregular_verb low_irregularity "
"↬ Si en un dudoso futuro ↬yo lo _____, ¡suerte!","aunare","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_futuro yo "
"↬ Si en un dudoso futuro ↬tú/vos lo _____, ¡suerte!","aunares","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_futuro tú_vos "
"↬ Si en un dudoso futuro ↬él/ella/usted lo _____, ¡suerte!","aunare","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_futuro él_ella_usted "
"↬ Si en un dudoso futuro ↬nosotros lo _____, ¡suerte!","aunáremos","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity nosotros regular_form subjuntivo_futuro "
"↬ Si en un dudoso futuro ↬vosotros lo _____, ¡suerte!","aunareis","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_futuro vosotros "
"↬ Si en un dudoso futuro ↬ellos/ellas/ustedes lo _____, ¡suerte!","aunaren","Advanced","fill_in_blank","aunar","None","None","No","No"," aunar ellos_ellas_ustedes ends_in_ar irregular_verb low_irregularity regular_form subjuntivo_futuro "
"El verbo enél rehúsaes _____","rehusar","Intermediate","fill_in_blank","None","None","None","No","No"," ends_in_ar infinitivo regular_form regular_verb rehusar "
"Mientras estoy estudiando…ella se está _____ (a comer)","rehusando","Intermediate","fill_in_blank","rehusar","None","None","No","No"," ends_in_ar gerundio regular_form regular_verb rehusar "
"Hugo se ha _____ (a comer)","rehusado","Intermediate","fill_in_blank","rehusar","None","None","No","No"," ends_in_ar participio regular_form regular_verb rehusar "
"⊙ Ahora mismo, ⊙yo _____ (cualquier compromiso)","rehúso","Elementary","fill_in_blank","rehusar","None","None","No","No"," ends_in_ar presente regular_form regular_spelling_change regular_verb rehusar yo "
