id,word,old_level,new_level,definition_preview
345edc70-9b73-4696-ac49-c86f20e16f56,"tunnel",3,2,"an underground or enclosed passage, typically for "
707b712f-e9d9-4a55-8f29-5cb9a687f8c9,"tupelo",3,2,"a type of tree (genus nyssa) native to eastern nor"
29f1b5c2-5f66-43d9-a628-7de98ad6d1e7,"turban",3,2,"a head covering consisting of a long piece of clot"
74b146be-d47e-4ee9-a936-e503d4bef020,"turbinadobrethren",3,5,"error: this appears to be a combined word error. s"
33a22fad-b471-4a11-876d-34db5d304d2a,"turgor",3,2,"turgor is the pressure of cell contents against th"
d6790008-cf70-4fa3-b79b-8563e040d4e1,"turken",3,5,"a turken is a hybrid bird created by crossing a tu"
185dda6b-905f-4039-8846-11d9e1a30adb,"turkenriddance",null,3,"the act of getting rid of or removing turkeys."
f52aaf45-6730-4b2a-aa2c-84bb7efbadd4,"turmeric",2,3,"turmeric is a golden-yellow spice derived from the"
103da071-216a-45c3-b7ef-39d215bfa77b,"turn",3,1,"turn means to move in a circular direction wholly "
eb7d1cbc-2e87-45d0-8a1f-64daa4d04f4b,"turnip",3,2,"a turnip is a round, white-fleshed root vegetable "
92599b63-8482-464c-a34f-84d2f1c36c82,"turns",3,2,"turns is the plural of turn, referring to multiple"
c01fa60f-d3b8-48f6-abfa-c94629fa88fa,"turophile",3,5,"a turophile is a person who loves or has a great a"
40ccdbc7-7442-4a0b-a082-1dc6b5e62645,"turpentine",2,3,"turpentine is a volatile essential oil obtained fr"
baa56cae-754f-40e8-95ce-537b4f7c39c0,"turret",3,2,"a turret is a small tower, typically forming part "
e77937c6-4bff-4847-8084-fdbe70b4065f,"turtle",3,2,"a turtle is a reptile with a hard, protective shel"
9ec6ea4a-b3ab-400e-8e59-59759ffba247,"tusche",3,2,"tusche is a greasy liquid or solid drawing materia"
91b16f21-6cc6-49e6-bc90-4cd56d30f06f,"tuschet",3,2,"tuschet is a variant or alternate form of tusche, "
83a510c6-a639-4369-ab50-674ca70d0461,"tussle",3,2,"a tussle is a vigorous struggle or scuffle, typica"
f3b8e8a4-8ddf-415a-b72d-333edb17c854,"tussock",3,2,"a tussock is a dense clump or tuft of grass or oth"
0facef85-6a51-46e0-b240-90fef1457396,"tutorial",null,3,"a set of instructions that explains how to use a p"
d48379fe-532e-4986-bf06-a90dc7b2a368,"tutti",3,2,"tutti is a musical term meaning "all" or "everyone"
d707457c-3b4d-4a53-acf1-7de5d7366d66,"tutti-frutti",null,3,"a sweet, colorful mixture of various chopped fruit"
8d9d76d2-32a6-4f8c-83ea-1b770e41fe15,"tutti-frutticantor",null,5,"a sweet, fruity-flavored confection made with vari"
e9faa4a7-709f-42e5-93cf-34757c32552b,"tuxedo",3,2,"a tuxedo is a formal evening suit for men, consist"
dd3b94fe-d36c-4dc5-ab5f-36575aaf2605,"twain",3,5,"twain is an archaic or poetic word meaning "two" o"
a12b9477-9016-4309-a56c-4fa8a654355b,"twang",3,2,"twang refers to a sharp, vibrating sound, often pr"
edad1320-7772-48e9-b608-b8e79a41bc70,"twee",3,1,"twee describes something excessively sweet, quaint"
487f2bfb-02d5-46f2-b1d9-d261ba41212c,"tweeholiday",null,3,"a holiday that occurs twice in a year, such as new"
8be73965-29b6-4035-ae83-ca5502e3b52c,"twelve",3,4,"twelve is the number 12, representing the quantity"
6841690d-0a84-468a-a5ed-b1db9bd16a59,"twice",3,2,"twice means two times or on two occasions. it indi"
265f732f-2372-4bbe-8220-9e3063e74b7d,"twinge",3,2,"a twinge is a sudden, sharp, but usually brief pai"
88fb583e-0e6e-469b-ae3f-2b6ba487239c,"twinklesnicker",null,3,"a playful, mischievous giggle or chuckle, often ac"
d84d6e30-597e-494b-9569-d804c49dbc9f,"twirled",3,2,"twirled is the past tense of twirl, meaning to spi"
317465df-90c2-4d1e-a029-eb147b4307ef,"twisty",3,2,"twisty describes something that has many twists, t"
3fe17b6a-aeec-4c64-a8b4-1cc18170dd6a,"twitter",3,2,"twitter originally means a series of light, high-p"
77b6991d-98fb-4f2d-9219-19f8ced6a145,"tympanumfisticuffs",null,5,"the small, circular membrane that vibrates to tran"
28a86e68-4fca-4016-a3f5-e02b518e3252,"type",3,1,"type refers to a category of things having common "
378b6830-d0de-4351-b301-e5ec656d2576,"typhoean",2,3,"typhoean refers to something characteristic of or "
96b460d5-facc-4e52-bf0e-b3acf4881fb7,"typing",3,2,"typing is the process of writing or inputting text"
e8512799-e0fb-4fcd-b6cf-4b9f20a3860b,"ubi",null,1,"a place or position where something is located or "
1ecfc718-82a9-43d6-abfd-891de48529ed,"ubiquinone",2,3,"ubiquinone, also known as coenzyme q10 (coq10), is"
e612d724-373b-4beb-872a-0ab3058de904,"udon",3,1,"udon is a type of thick, chewy japanese wheat flou"
b597e5c6-cf5e-44a1-8072-efcfa82b328b,"ullage",3,2,"ullage is the amount by which a container, particu"
3b6d1e54-24b8-4e1c-9ca7-7cdcd9bf1bf8,"ulna",3,1,"the ulna is one of the two bones in the human fore"
9dbacc8e-eed2-4952-8356-b188d56201e2,"umami",3,2,"umami is one of the five basic tastes, along with "
61aa3d22-ba6f-4b0e-b788-dfae94dfa7d3,"umbelliferous",2,3,"umbelliferous describes plants belonging to the um"
3d805e39-1ebc-48bf-a670-6c02c0c62d5f,"umbrage",3,2,"umbrage means offense or resentment, particularly "
22408bb7-3eb3-425c-807c-61744d93ab17,"umbrella",2,3,"an umbrella is a collapsible canopy designed to pr"
aea24e78-aedf-49b4-acde-332ebe387879,"umpirage",2,3,"umpirage refers to the act, process, or period of "
d6de5677-500f-40ba-ab22-3dd47f1c83bc,"una",null,1,"a single unit or individual"
b1300d83-2b45-4bb1-872b-dddd280ad9a7,"unakite",3,4,"unakite is a distinctive metamorphic rock composed"
bdcf33ba-cbe4-48d4-8d29-b8ba30647215,"unassuming",2,3,"unassuming describes someone who is modest, humble"
eb9c8647-33e1-4b7a-bae6-3fa0899a0e43,"unbeknownst",2,3,"unbeknownst means without the knowledge of someone"
9fb57655-ac9d-4285-a333-7fb050e5e8e9,"uncanny",3,2,"uncanny describes something strange, mysterious, o"
95270a5d-302c-48af-95bc-fe04960cdc33,"unchristened",2,3,"unchristened means not having received the christi"
955749e5-bb42-4118-b908-33d8bb4279e6,"uncle",3,2,"an uncle is the brother of one's father or mother,"
81fa7da5-3ec3-461f-a6cd-0a57c661da17,"uncouth",3,2,"uncouth describes behavior that is lacking in good"
b5cb50ad-fd20-4a29-8f5a-5fde938276b1,"undercroft",2,3,"an undercroft is a vaulted chamber or basement ben"
36c7596f-f43f-481f-ae38-856356028d31,"undergirdnoun",null,3,"a supporting structure or foundation that underlie"
fb26df58-2e1b-4712-9d84-dc4ef594b677,"undertaken",2,3,"undertaken is the past participle of undertake, me"
c480d6df-61db-423a-8fa6-32aee86887b4,"undine",3,2,"an undine is a water spirit or nymph in european f"
418ecc3d-a3ed-4f1d-8cca-afde46ee62ab,"undulating",2,3,"undulating describes something that moves with a s"
d1c66102-6d41-43b6-a1d9-6fa19366eb43,"uneasy",3,2,"uneasy describes a feeling of discomfort, anxiety,"
ecc228f2-7386-4e42-9bdc-8e03f885b795,"unexpectedly",2,3,"unexpectedly means in a way that is not expected o"
7bc321e4-1244-405b-970c-b2475024c1f5,"unfazed",3,2,"unfazed means not disturbed, perturbed, or affecte"
d1925413-f680-467a-a039-2a02e1b3af64,"unfurl",3,2,"unfurl means to open or spread out from a rolled o"
a845db81-0bb5-40fd-9d95-2c3a80423277,"ungetatable",2,3,"ungetatable means impossible to obtain, reach, or "
f26b84f1-edd6-496f-9983-9ef99f5e63eb,"unguiculate",3,4,"unguiculate describes animals that have claws or n"
a27cc4f4-14c0-4232-9bc0-451d6ee56bd1,"unit",3,1,"a unit is a single thing or person regarded as sep"
563251c0-44cb-4d5f-93e6-75ef5c830bbc,"united",3,2,"united means joined together for a common purpose "
bf18fa65-1da6-41b2-b795-f641a4dea71b,"university",4,3,"a university is an institution of higher education"
ee8be179-d898-4d6f-bfd8-8658a9f2d901,"univocal",3,4,"univocal means having only one meaning; unambiguou"
322a40e2-09ff-40b8-8a48-3f88ab1a8a0e,"univocalavarice",null,3,"an excessive or extreme desire for wealth or mater"
42365d3c-261c-4f9b-9de5-9399ed46f96f,"unlike",3,2,"unlike means different from or not similar to some"
acfd16c7-936a-4018-b63c-48dc0a6e4744,"unprepossessing",null,3,"not attractive or appealing to the eye"
5aff56c2-adb2-4eb5-9745-b5e7ca630352,"unremitting",2,3,"unremitting means never stopping, slackening, or r"
3cc6110a-23b2-4fe2-b686-b5ff9d5af322,"unscramble",2,3,"unscramble means to restore order to something tha"
3ac5a6bb-7a35-4ea0-983e-ca1fc66a9f86,"until",3,2,"until is a preposition or conjunction indicating t"
d3ed3b8d-c1c4-4d6e-b2be-33b0137c3936,"unusual",3,2,"unusual means not commonly occurring, done, or exp"
6328bb24-6dd4-4e8a-bfdd-2370b443f77c,"upbeat",3,2,"upbeat means optimistic, cheerful, and positive in"
d5d365bb-9a68-44c5-9fbf-3c178f12c1db,"upbraid",3,2,"upbraid means to criticize or scold someone severe"
de62285e-2f1f-4f30-b6ff-b3c280d72cf1,"updo",3,1,"an updo is a hairstyle where the hair is arranged "
6be9f21f-c463-4bb1-b6b1-bfd73757d829,"uplift",3,2,"uplift means to raise or elevate something physica"
a27779f1-9495-4709-8964-d5faa9b9fc8a,"upon",3,1,"upon is a preposition meaning on top of, in contac"
b3d11dfa-beea-463d-84df-382372f06cc0,"upright",3,2,"upright means vertical, erect, or standing straigh"
6457416a-3450-45bb-b5e2-77766ed7c116,"uproar",3,2,"uproar means a loud and confused noise, especially"
94e70fe2-0cf7-42e6-bf62-323785729ad5,"upshot",3,2,"upshot means the final result, conclusion, or outc"
102d36e2-384b-4eac-a256-ded8d4acad8d,"upsilonsakura",null,3,"a type of japanese cherry blossom with a distincti"
cd7547ed-eac7-44d0-a9a2-4df1facb840d,"urad",3,1,"urad is a type of black lentil (vigna mungo) widel"
6b5cc5f1-05d6-410f-978b-8745c5cfcef9,"uraeus",3,2,"a uraeus is the stylized representation of a cobra"
65e2d3a8-cdfc-43c0-8143-108a615aee02,"uranium",3,4,"uranium is a radioactive metallic chemical element"
cc12c819-a766-40d4-85f2-93ef96bf8289,"urchins",3,2,"urchins can refer to sea urchins (spiny marine ani"
6c4380c8-da69-4db6-b824-b8d68dc61d32,"urgencybifurcate",null,5,"to split or divide into two branches or parts."
7712009e-50b3-4b7e-ac86-ad625cfeef46,"ursine",3,4,"ursine means relating to or resembling bears. this"
f25affc2-b184-4a2c-bf9f-f7df7ee91455,"usable",3,4,"usable means able to be used; in a condition that "
cfad7c4e-b2a4-45e1-887c-9b3e6f9feaa4,"usage",3,2,"usage refers to the action of using something or t"
1ddd8c88-7076-4b08-b3b5-413c21716393,"used",3,1,"used can mean previously owned or employed by some"
2a833f2c-e33e-4553-a87e-0f86111c964d,"useful",3,2,"useful means able to be used for a practical purpo"
95346283-f868-4290-9cea-69e320b7805e,"usher",3,2,"an usher is a person who escorts people to their s"
018a5502-d925-40fa-aa27-dec4ae0a412d,"ushuaia",3,2,"ushuaia is the capital city of tierra del fuego pr"
eb9e4667-852e-4f3a-89bf-62f1c45c25ab,"ustion",3,5,"ustion is the act of burning or the state of being"
d355d134-c5ce-46c1-9344-938af202720b,"usual",3,2,"usual means happening or done most of the time; ty"
3ff42fa6-838b-49a6-9cca-26d1520c76bc,"usually",3,2,"usually means in the way that is typical or normal"
a22cf07c-9d4e-40f6-9ed5-eef3b57559b2,"usurper",3,2,"a usurper is someone who takes another person's po"
6f646a54-7f3b-42e4-84bb-ad6b651e212f,"uveal",3,2,"uveal refers to the uvea, the vascular middle laye"
0c4dce8e-49c2-41ca-b080-ef5e4d342606,"uvula",3,2,"the uvula is the small, teardrop-shaped piece of s"
03e58ea9-03ef-4c18-b498-1ffd47248840,"uvulaenumerated",null,3,"a small, fleshy, teardrop-shaped appendage that ha"
4454b9ba-6de5-4941-b279-b27acfd21cea,"vaccary",3,5,"a vaccary is a dairy farm or cow pasture; a place "
b76b9e8d-ed80-4968-a97a-01b739dcdf76,"vaccination",3,4,"vaccination is the administration of a vaccine to "
1a169b04-b842-480f-bb3f-f076301b57fb,"vacuum",3,2,"a vacuum is a space entirely devoid of matter, or "
f0079435-6615-4798-a821-7f93a53664a2,"vagary",3,2,"a vagary is an unpredictable or erratic action, oc"
f8762808-ed1d-4567-a1ac-1e50802f9c9c,"vague",3,2,"vague means unclear, imprecise, or lacking definit"
5851e3a6-e9ab-4d15-bba7-9f2fc7c2894b,"valetudinary",2,3,"valetudinary describes someone who is chronically "
4bcb8921-3672-488a-87ea-6c2d9e20638a,"valiant",3,2,"valiant means showing courage or determination; br"
a15e26cb-1c83-4e12-9b17-73a8abb7a499,"valley",3,2,"a valley is a low-lying area of land between hills"
7ea8243c-6dce-4112-9f35-d87ebe06c268,"valuator",4,3,"a valuator is a professional who determines the wo"
26834b16-487e-4afe-9ce9-d82f26052899,"valvata",3,2,"valvata refers to a genus of small freshwater snai"
1836cbc9-f76e-4f5a-a9a3-fa178ac68ae0,"vambrace",2,3,"a vambrace is a piece of armor designed to protect"
98216c75-5613-420c-8759-3dc871b498b7,"vandalizechancellor",null,5,"to deliberately damage or destroy public or privat"
9e326278-597f-4b64-8cfe-e55b943d1b4f,"vane",3,1,"a vane is a device that shows wind direction, typi"
fd8cc235-79d8-4dca-9404-760c8b0030e8,"vantage",3,2,"vantage refers to a position or place that provide"
1d8b2365-1059-4397-a5ed-dc9bbe152e57,"vanuatu",3,2,"vanuatu is an island nation in the south pacific o"
7475530c-4f3a-4b4a-b7e8-4dbc21f6abbc,"varicella",3,4,"varicella is the medical term for chickenpox, a hi"
6f1f0995-5f8a-41af-88ac-b1b4bac061ba,"varicose",3,4,"varicose describes veins that have become abnormal"
eee7404b-2626-4762-b9e9-353991c1d335,"variegated",2,3,"variegated means marked with patches or streaks of"
48666485-b01a-46a0-96cd-51654857fa48,"varieties",2,3,"varieties are different types, forms, or kinds wit"
0c8d836e-cf7a-4149-b1c8-85731dfb7acd,"various",3,2,"various means of different kinds or types; several"
cac1cfc9-a7a1-40df-a280-8cc8c430a6a2,"variscite",3,5,"variscite is a green phosphate mineral often used "
65e94737-1b4d-475f-9f48-cf8a3bc3dd57,"varnish",3,2,"varnish is a transparent, hard, protective coating"
c866e50d-0117-4dff-a2e5-92a47781d7a5,"vase",3,1,"a vase is a decorative container, typically made o"
083891f1-c346-49ef-9ea2-b53c1c90c512,"vaseline",3,4,"vaseline is a brand name for petroleum jelly, a se"
f2a71411-f966-40a1-8321-fa7817f43755,"vases",3,2,"vases is the plural form of vase, referring to mul"
b6c763c8-8cb2-40bf-9225-6e93af172d81,"vassal",3,2,"a vassal was a person in the feudal system who hel"
7dffa56f-f092-4557-bc0a-1b168f64ba56,"vatican",3,2,"the vatican refers to vatican city, the smallest i"
f25e22ab-d254-423c-82a7-55befb552424,"vault",3,2,"a vault can refer to a secure room or compartment "
27ebaf07-bd79-41c6-9c3a-b6e086d4d611,"veered",3,2,"veered is the past tense of veer, meaning to chang"
ac0ce1a3-0b7a-48de-b115-06c317bf9fb9,"vegetables",2,3,"vegetables are edible plants or parts of plants, s"
fd84e2ac-7947-468a-9417-a0862babed24,"vegetarian",2,3,"a vegetarian is a person who does not eat meat, fi"
fbdabdc3-223a-43d9-8dc6-61fb1ec2b57a,"velamen",3,2,"velamen is a specialized tissue found in the aeria"
3bb7a0bc-7c3b-4903-b8bd-4d0169460169,"velcro",3,2,"velcro is a brand name for a type of fastener cons"
99a475bc-a115-4835-81bf-d50c08eeaab5,"vellum",3,2,"vellum is a fine writing material made from specia"
ddbd51f6-ed54-438e-8a51-36c9ead7013b,"velouté",3,2,"velouté is one of the five classical french mother"
7b8b6278-1845-4720-868b-9ce4364a1a1f,"velvet",3,2,"velvet is a luxurious fabric characterized by a de"
0811ce72-6996-4da7-8007-3b7c5c051937,"vendage",3,2,"vendage refers to the grape harvest or vintage sea"
1af39d9a-2de0-40c8-9b3d-c0d58dc4c91d,"veneer",3,2,"veneer is a thin layer of decorative wood or other"
1da0a994-5f37-41d9-8dfb-bdf7b89d3ac3,"veneernoun",null,3,"a thin layer of fine wood glued onto a coarser or "
0f752dbc-6b71-46e7-b22e-1150df6a2603,"venenate",3,5,"venenate means to poison or to infect with venom; "
f76de018-960b-4588-9904-1831923fc350,"vengeance",4,3,"vengeance is the act of retaliating or seeking rev"
2809ee9b-b6a9-43cb-a8a5-50c8d8d5e470,"venial",3,2,"venial refers to a minor offense or sin that can b"
52bf74f3-6a40-496e-b1b9-5676b4afd097,"ventail",3,2,"a ventail is the lower, movable front part of a me"
c78da54a-fb28-4da3-89db-3c19badecaa9,"venture",3,2,"venture means to undertake a risky or daring journ"
40e6f384-5e4f-4e50-b333-8cddfa160430,"venue",3,2,"a venue is the place where an event or activity is"
a65a62b8-1e79-465a-8a79-a617bf6e6f11,"verb",3,1,"a verb is a word that expresses action, occurrence"
ec573ad9-4e93-49f8-b981-49b3400dd044,"verdure",3,2,"verdure refers to lush green vegetation; the fresh"
87ea9832-daca-47bf-b686-f78f117cee7f,"vermeil",3,2,"vermeil is silver that has been plated or covered "
63be965c-0652-42e3-a7be-9c118bf5d6bc,"vermicelli",2,3,"vermicelli is a type of thin pasta that resembles "
07662b98-21c1-4c22-8d45-f76543ccfc84,"vermicide",3,4,"vermicide is a substance used to kill worms, parti"
d94e1660-1aea-4779-81d7-78a9a7095c8d,"vernalaardvark",null,3,"a type of burrowing mammal native to africa, known"
81acd157-3cb7-4e86-9d27-0c61f0b183a5,"versa",3,2,"versa appears most commonly in the phrase "vice ve"
0b3f3f5f-cfa0-40d2-bace-97592cfd97e1,"versiera",3,4,"versiera, also known as the "witch of agnesi," is "
92971938-abfd-4575-a0f6-515163dc898d,"vertebral",3,4,"vertebral relates to or affecting the vertebrae, t"
d7468499-4d9d-4d07-b391-6b203f40a001,"vertebrates",2,3,"vertebrates are animals that possess a backbone or"
5d0c4a61-8c12-4253-9555-54c0e1c44d09,"vertere",3,2,"vertere is a latin verb meaning "to turn" or "to c"
89cdff8e-1163-4e07-b9bf-5a87f7fdde8e,"vertigo",3,4,"vertigo is a sensation of spinning or dizziness, o"
079f07f1-e1f7-4ca7-bfc3-d2c63b37c195,"vervain",3,2,"vervain is a plant genus that includes many specie"
5aacff4b-e004-4628-bc26-7d94b466a210,"verve",3,2,"verve refers to vigor, enthusiasm, and liveliness,"
be0e024d-0e4f-4962-b036-9e64f424b786,"verylast",null,3,"the last or final item in a series or sequence."
d2d1481b-68c1-49d6-b81c-227055463a78,"vespertine",2,3,"vespertine means relating to, occurring in, or act"
79de7e5a-13a2-4522-bd9e-4358358f1205,"vestibule",2,3,"a vestibule is an entrance hall or lobby of a buil"
e7d1f587-1184-43e1-ac3e-ed59a71a4827,"veteran",3,2,"a veteran is someone who has long experience in a "
b46b85f5-cd42-4737-90ae-8c6be28800be,"veterinarian",3,4,"a veterinarian is a medical professional who diagn"
6ce8eaed-2cee-4d6e-b9a9-ac733eb9d10e,"vetiver",3,2,"vetiver is a tropical grass known for its fragrant"
05ce9007-e9dc-4581-9615-f56ef772bea0,"vetoed",3,2,"vetoed is the past tense of veto, meaning to rejec"
69751776-01b0-4271-bea9-e0baca70cb8e,"vial",3,4,"a vial is a small container, typically made of gla"
985075c1-74fb-42f9-940a-dc1684565d0d,"vibrant",3,2,"vibrant means full of energy and life; bright, str"
d778780f-d4d2-4940-b214-9315d787bc18,"vice",3,1,"vice refers to immoral or evil behavior, particula"
6ea14842-4913-41d1-99a0-45fcfc8c4ef6,"viceroy",3,2,"a viceroy is a ruler who governs a country, provin"
37b8a005-5052-4b18-b0e0-c6e43aa6a9c6,"vide",3,1,"vide is a latin term meaning "see" or "refer to," "
